nameOrig,month,monthly_income,monthly_expense,savings,savings_rate,expense_income_ratio,transfer_ratio,stress_score,stress_category
C176649287,5,0.0,580.27,-580.27,0.0,0.0,0.0,5,High Stress
C176649287,8,0.0,2086804.57,-2086804.57,0.0,0.0,1.0,6,Severe Stress
C1770858197,13,0.0,134740.05,-134740.05,0.0,0.0,1.0,6,Severe Stress
C1770858197,14,0.0,5230.23,-5230.23,0.0,0.0,0.0,5,High Stress
C1773629985,7,0.0,343839.21,-343839.21,0.0,0.0,1.0,6,Severe Stress
C1773629985,8,0.0,71302.54,-71302.54,0.0,0.0,0.0,5,High Stress
C1775459867,6,0.0,321950.43,-321950.43,0.0,0.0,0.0,5,High Stress
C1775459867,7,0.0,729280.72,-729280.72,0.0,0.0,1.0,6,Severe Stress
C1776281597,9,0.0,7517.1,-7517.1,0.0,0.0,0.0,5,High Stress
C1776281597,12,0.0,18227.07,-18227.07,0.0,0.0,1.0,6,Severe Stress
C178845756,11,0.0,51442.91,-51442.91,0.0,0.0,1.0,6,Severe Stress
C178845756,12,0.0,3635.25,-3635.25,0.0,0.0,0.0,5,High Stress
C1788519440,12,0.0,3269.33,-3269.33,0.0,0.0,0.0,5,High Stress
C1788519440,14,0.0,262429.14,-262429.14,0.0,0.0,1.0,6,Severe Stress
C1789828014,11,0.0,9531.18,-9531.18,0.0,0.0,0.0,5,High Stress
C1789828014,14,0.0,781272.4,-781272.4,0.0,0.0,1.0,6,Severe Stress
C1790707918,1,0.0,560749.98,-560749.98,0.0,0.0,1.0,6,Severe Stress
C1790707918,6,0.0,236441.85,-236441.85,0.0,0.0,0.0,5,High Stress
C1792636536,8,0.0,2389.64,-2389.64,0.0,0.0,0.0,5,High Stress
C1792636536,13,0.0,933854.49,-933854.49,0.0,0.0,1.0,6,Severe Stress
C1792932777,6,0.0,1084897.13,-1084897.13,0.0,0.0,1.0,6,Severe Stress
C1792932777,9,0.0,1720.69,-1720.69,0.0,0.0,0.0,5,High Stress
C1797685421,5,0.0,435213.27,-435213.27,0.0,0.0,1.0,6,Severe Stress
C1797685421,7,0.0,250099.42,-250099.42,0.0,0.0,0.0,5,High Stress
C1798087491,7,0.0,157.09,-157.09,0.0,0.0,0.0,5,High Stress
C1798087491,9,0.0,345663.12,-345663.12,0.0,0.0,1.0,6,Severe Stress
C1804228729,5,0.0,164484.32,-164484.32,0.0,0.0,0.0,5,High Stress
C1804228729,11,0.0,883556.29,-883556.29,0.0,0.0,1.0,6,Severe Stress
C180571855,5,0.0,738328.38,-738328.38,0.0,0.0,1.0,6,Severe Stress
C180571855,11,0.0,244850.13,-244850.13,0.0,0.0,0.0,5,High Stress
C1807052879,2,0.0,8645.1,-8645.1,0.0,0.0,0.0,5,High Stress
C1807052879,9,0.0,70010.35,-70010.35,0.0,0.0,1.0,6,Severe Stress
C1808834208,1,0.0,1072919.1,-1072919.1,0.0,0.0,1.0,6,Severe Stress
C1808834208,5,0.0,168536.46,-168536.46,0.0,0.0,0.0,5,High Stress
C1809264741,7,0.0,267134.69,-267134.69,0.0,0.0,0.0,5,High Stress
C1809264741,10,0.0,118272.06,-118272.06,0.0,0.0,1.0,6,Severe Stress
C1812498636,12,0.0,3080874.88,-3080874.88,0.0,0.0,1.0,6,Severe Stress
C1812498636,14,0.0,260347.74,-260347.74,0.0,0.0,0.0,5,High Stress
C1815657868,5,0.0,135048.91,-135048.91,0.0,0.0,1.0,6,Severe Stress
C1815657868,6,0.0,66326.29,-66326.29,0.0,0.0,0.0,5,High Stress
C1816237736,2,0.0,6146.48,-6146.48,0.0,0.0,0.0,5,High Stress
C1816237736,21,0.0,92981.24,-92981.24,0.0,0.0,1.0,6,Severe Stress
C1816452778,6,0.0,47612.86,-47612.86,0.0,0.0,1.0,6,Severe Stress
C1816452778,9,0.0,5487.2,-5487.2,0.0,0.0,0.0,5,High Stress
C1819082708,5,0.0,17550.62,-17550.62,0.0,0.0,0.0,5,High Stress
C1819082708,11,0.0,238568.83,-238568.83,0.0,0.0,1.0,6,Severe Stress
C1825676648,10,0.0,235513.77,-235513.77,0.0,0.0,0.0,5,High Stress
C1825676648,12,0.0,70417.06,-70417.06,0.0,0.0,1.0,6,Severe Stress
C1827704540,7,0.0,196311.97,-196311.97,0.0,0.0,1.0,6,Severe Stress
C1827704540,9,0.0,25365.88,-25365.88,0.0,0.0,0.0,5,High Stress
C1827831859,6,0.0,171987.76,-171987.76,0.0,0.0,0.0,5,High Stress
C1827831859,9,0.0,3413003.09,-3413003.09,0.0,0.0,1.0,6,Severe Stress
C1829277697,10,0.0,172697.32,-172697.32,0.0,0.0,1.0,6,Severe Stress
C1829277697,12,0.0,230904.12,-230904.12,0.0,0.0,0.0,5,High Stress
C1829324181,1,0.0,15871.2,-15871.2,0.0,0.0,0.0,5,High Stress
C1829324181,13,0.0,348055.47,-348055.47,0.0,0.0,1.0,6,Severe Stress
C1830546331,1,0.0,1110849.8,-1110849.8,0.0,0.0,1.0,6,Severe Stress
C1830546331,11,0.0,25337.39,-25337.39,0.0,0.0,0.0,5,High Stress
C1836419515,6,0.0,199954.03,-199954.03,0.0,0.0,0.0,5,High Stress
C1836419515,19,0.0,517903.98,-517903.98,0.0,0.0,1.0,6,Severe Stress
C1836601408,10,0.0,219519.83,-219519.83,0.0,0.0,1.0,6,Severe Stress
C1836601408,14,0.0,33898.43,-33898.43,0.0,0.0,0.0,5,High Stress
C1836651658,2,0.0,124173.99,-124173.99,0.0,0.0,0.0,5,High Stress
C1836651658,8,0.0,1540992.73,-1540992.73,0.0,0.0,1.0,6,Severe Stress
C1837511542,7,0.0,320827.17,-320827.17,0.0,0.0,0.0,5,High Stress
C1837511542,11,0.0,7846786.42,-7846786.42,0.0,0.0,1.0,6,Severe Stress
C1841367152,13,0.0,40832.5,-40832.5,0.0,0.0,1.0,6,Severe Stress
C1841367152,14,0.0,1145030.36,-1145030.36,0.0,0.0,1.0,6,Severe Stress
C1842497014,8,0.0,11796.12,-11796.12,0.0,0.0,0.0,5,High Stress
C1842497014,14,0.0,250359.21,-250359.21,0.0,0.0,1.0,6,Severe Stress
C1850785952,6,0.0,19628.63,-19628.63,0.0,0.0,0.0,5,High Stress
C1850785952,8,0.0,357318.68,-357318.68,0.0,0.0,1.0,6,Severe Stress
C1851536059,1,0.0,3845.2,-3845.2,0.0,0.0,1.0,6,Severe Stress
C1851536059,10,0.0,12470.03,-12470.03,0.0,0.0,0.0,5,High Stress
C1852434822,2,0.0,143024.97,-143024.97,0.0,0.0,1.0,6,Severe Stress
C1852434822,10,0.0,5801.17,-5801.17,0.0,0.0,0.0,5,High Stress
C1854008477,7,0.0,653001.21,-653001.21,0.0,0.0,1.0,6,Severe Stress
C1854008477,24,0.0,469890.02,-469890.02,0.0,0.0,0.0,5,High Stress
C1854028112,6,0.0,539655.09,-539655.09,0.0,0.0,1.0,6,Severe Stress
C1854028112,13,0.0,148750.24,-148750.24,0.0,0.0,0.0,5,High Stress
C1855642435,2,0.0,4337.1,-4337.1,0.0,0.0,0.0,5,High Stress
C1855642435,11,0.0,882813.05,-882813.05,0.0,0.0,1.0,6,Severe Stress
C1856701439,5,0.0,1045521.76,-1045521.76,0.0,0.0,1.0,6,Severe Stress
C1856701439,20,0.0,6176.13,-6176.13,0.0,0.0,0.0,5,High Stress
C1860212100,12,0.0,87028.26,-87028.26,0.0,0.0,0.0,5,High Stress
C1860212100,20,0.0,30174.61,-30174.61,0.0,0.0,1.0,6,Severe Stress
C1863683348,7,0.0,216179.15,-216179.15,0.0,0.0,1.0,6,Severe Stress
C1863683348,13,0.0,319013.8,-319013.8,0.0,0.0,1.0,6,Severe Stress
C1866184525,6,0.0,17104.94,-17104.94,0.0,0.0,0.0,5,High Stress
C1866184525,16,0.0,782996.72,-782996.72,0.0,0.0,1.0,6,Severe Stress
C1869695579,7,0.0,58782.69,-58782.69,0.0,0.0,0.0,5,High Stress
C1869695579,13,0.0,428809.5,-428809.5,0.0,0.0,1.0,6,Severe Stress
C1875275906,6,0.0,331373.23,-331373.23,0.0,0.0,1.0,6,Severe Stress
C1875275906,11,0.0,3134.29,-3134.29,0.0,0.0,0.0,5,High Stress
C1876692743,7,0.0,549496.41,-549496.41,0.0,0.0,1.0,6,Severe Stress
C1876692743,13,0.0,659389.43,-659389.43,0.0,0.0,1.0,6,Severe Stress
C1878858989,8,0.0,915555.05,-915555.05,0.0,0.0,1.0,6,Severe Stress
C1878858989,13,0.0,9710.7,-9710.7,0.0,0.0,0.0,5,High Stress
C1880561124,6,0.0,519578.44,-519578.44,0.0,0.0,1.0,6,Severe Stress
C1880561124,14,0.0,359231.49,-359231.49,0.0,0.0,0.0,5,High Stress
C1882162040,2,0.0,133837.91,-133837.91,0.0,0.0,0.0,5,High Stress
C1882162040,18,0.0,127447.68,-127447.68,0.0,0.0,1.0,6,Severe Stress
C1882269124,1,0.0,12261.83,-12261.83,0.0,0.0,0.0,5,High Stress
C1882269124,7,0.0,549114.17,-549114.17,0.0,0.0,1.0,6,Severe Stress
C188370743,9,0.0,280706.68,-280706.68,0.0,0.0,1.0,6,Severe Stress
C188370743,19,0.0,281109.33,-281109.33,0.0,0.0,0.0,5,High Stress
C188400406,8,0.0,2201.85,-2201.85,0.0,0.0,0.0,5,High Stress
C188400406,13,0.0,405489.39,-405489.39,0.0,0.0,1.0,6,Severe Stress
C1884387397,7,0.0,19350.64,-19350.64,0.0,0.0,1.0,6,Severe Stress
C1884387397,11,0.0,5783.6,-5783.6,0.0,0.0,0.0,5,High Stress
C1885333477,1,0.0,159118.03,-159118.03,0.0,0.0,0.0,5,High Stress
C1885333477,16,0.0,815297.9,-815297.9,0.0,0.0,1.0,6,Severe Stress
C1886544249,8,0.0,297695.72,-297695.72,0.0,0.0,1.0,6,Severe Stress
C1886544249,11,0.0,14718964.94,-14718964.94,0.0,0.0,1.0,6,Severe Stress
C1888133239,6,0.0,99505.96,-99505.96,0.0,0.0,1.0,6,Severe Stress
C1888133239,14,0.0,47446.74,-47446.74,0.0,0.0,0.0,5,High Stress
C1892676257,1,0.0,196962.8,-196962.8,0.0,0.0,1.0,6,Severe Stress
C1892676257,10,0.0,764.02,-764.02,0.0,0.0,0.0,5,High Stress
C1896503845,5,0.0,10445.26,-10445.26,0.0,0.0,0.0,5,High Stress
C1896503845,12,0.0,2038938.03,-2038938.03,0.0,0.0,1.0,6,Severe Stress
C1899836785,1,0.0,11709.37,-11709.37,0.0,0.0,0.0,5,High Stress
C1899836785,5,0.0,1019445.29,-1019445.29,0.0,0.0,1.0,6,Severe Stress
C1900035261,5,0.0,76133.44,-76133.44,0.0,0.0,1.0,6,Severe Stress
C1900035261,11,0.0,8091454.72,-8091454.72,0.0,0.0,1.0,6,Severe Stress
C190120448,10,0.0,256879.02,-256879.02,0.0,0.0,0.0,5,High Stress
C190120448,14,0.0,232087.53,-232087.53,0.0,0.0,1.0,6,Severe Stress
C1901905681,7,0.0,283963.99,-283963.99,0.0,0.0,1.0,6,Severe Stress
C1901905681,8,0.0,112983.73,-112983.73,0.0,0.0,0.0,5,High Stress
C1902386530,5,0.0,487055.28,-487055.28,0.0,0.0,0.0,5,High Stress
C1902386530,7,0.0,29700.56,-29700.56,0.0,0.0,1.0,6,Severe Stress
C1902386530,14,0.0,246956.95,-246956.95,0.0,0.0,0.0,5,High Stress
C1903421358,7,0.0,240651.23,-240651.23,0.0,0.0,1.0,6,Severe Stress
C1903421358,11,0.0,24579.77,-24579.77,0.0,0.0,0.0,5,High Stress
C1906170032,7,0.0,295220.08,-295220.08,0.0,0.0,1.0,6,Severe Stress
C1906170032,14,0.0,3083.34,-3083.34,0.0,0.0,0.0,5,High Stress
C1906181934,7,0.0,225352.67,-225352.67,0.0,0.0,0.0,5,High Stress
C1906181934,14,0.0,775403.0,-775403.0,0.0,0.0,1.0,6,Severe Stress
C190749754,1,0.0,47267.58,-47267.58,0.0,0.0,1.0,6,Severe Stress
C190749754,8,0.0,303006.24,-303006.24,0.0,0.0,0.0,5,High Stress
C190838842,6,0.0,213272.5,-213272.5,0.0,0.0,0.0,5,High Stress
C190838842,11,0.0,31052.42,-31052.42,0.0,0.0,1.0,6,Severe Stress
C1910840764,5,0.0,247082.19,-247082.19,0.0,0.0,0.0,5,High Stress
C1910840764,7,0.0,739649.07,-739649.07,0.0,0.0,1.0,6,Severe Stress
C1912085821,1,0.0,1768937.86,-1768937.86,0.0,0.0,1.0,6,Severe Stress
C1912085821,6,0.0,97787.79,-97787.79,0.0,0.0,0.0,5,High Stress
C1914256039,9,0.0,13727.24,-13727.24,0.0,0.0,0.0,5,High Stress
C1914256039,13,0.0,516886.47,-516886.47,0.0,0.0,1.0,6,Severe Stress
C191683152,2,0.0,2291.95,-2291.95,0.0,0.0,0.0,5,High Stress
C191683152,14,0.0,302109.24,-302109.24,0.0,0.0,1.0,6,Severe Stress
C192578797,5,0.0,13020.42,-13020.42,0.0,0.0,0.0,5,High Stress
C192578797,12,0.0,425539.52,-425539.52,0.0,0.0,1.0,6,Severe Stress
C1925997510,1,0.0,22222.69,-22222.69,0.0,0.0,0.0,5,High Stress
C1925997510,14,0.0,191291.94,-191291.94,0.0,0.0,1.0,6,Severe Stress
C1926025845,1,0.0,37719.11,-37719.11,0.0,0.0,0.0,5,High Stress
C1926025845,11,0.0,661005.64,-661005.64,0.0,0.0,1.0,6,Severe Stress
C1928194597,2,0.0,1722830.93,-1722830.93,0.0,0.0,1.0,6,Severe Stress
C1928194597,7,0.0,131101.97,-131101.97,0.0,0.0,0.0,5,High Stress
C1929179625,1,0.0,9729.56,-9729.56,0.0,0.0,0.0,5,High Stress
C1929179625,11,0.0,172230.46,-172230.46,0.0,0.0,1.0,6,Severe Stress
C1929818755,10,0.0,381671.61,-381671.61,0.0,0.0,1.0,6,Severe Stress
C1929818755,15,0.0,829255.62,-829255.62,0.0,0.0,1.0,6,Severe Stress
C1932348314,6,0.0,272674.97,-272674.97,0.0,0.0,1.0,6,Severe Stress
C1932348314,21,0.0,4490.32,-4490.32,0.0,0.0,0.0,5,High Stress
C1932432029,6,0.0,753237.18,-753237.18,0.0,0.0,1.0,6,Severe Stress
C1932432029,11,0.0,179377.58,-179377.58,0.0,0.0,0.0,5,High Stress
C1934858363,12,0.0,424336.41,-424336.41,0.0,0.0,0.0,5,High Stress
C1934858363,23,0.0,66109.33,-66109.33,0.0,0.0,1.0,6,Severe Stress
C1935005426,11,0.0,12946541.55,-12946541.55,0.0,0.0,1.0,6,Severe Stress
C1935005426,12,0.0,1404.33,-1404.33,0.0,0.0,0.0,5,High Stress
C1935167517,1,0.0,16581.62,-16581.62,0.0,0.0,0.0,5,High Stress
C1935167517,2,0.0,510135.68,-510135.68,0.0,0.0,1.0,6,Severe Stress
C1935481284,1,0.0,130498.91,-130498.91,0.0,0.0,0.0,5,High Stress
C1935481284,12,0.0,2519023.92,-2519023.92,0.0,0.0,1.0,6,Severe Stress
C1937148889,1,0.0,99070.14,-99070.14,0.0,0.0,0.0,5,High Stress
C1937148889,5,0.0,1098677.29,-1098677.29,0.0,0.0,1.0,6,Severe Stress
C1938412809,2,0.0,801273.21,-801273.21,0.0,0.0,1.0,6,Severe Stress
C1938412809,11,0.0,289963.46,-289963.46,0.0,0.0,0.0,5,High Stress
C1941037605,2,0.0,37316.75,-37316.75,0.0,0.0,1.0,6,Severe Stress
C1941037605,13,0.0,145916.78,-145916.78,0.0,0.0,0.0,5,High Stress
C1942179264,5,0.0,22992.4,-22992.4,0.0,0.0,0.0,5,High Stress
C1942179264,8,0.0,1685161.66,-1685161.66,0.0,0.0,1.0,6,Severe Stress
C1942961360,5,0.0,101986.67,-101986.67,0.0,0.0,1.0,6,Severe Stress
C1942961360,8,0.0,23206.72,-23206.72,0.0,0.0,0.0,5,High Stress
C194830111,5,0.0,222650.71,-222650.71,0.0,0.0,0.0,5,High Stress
C194830111,6,0.0,566330.51,-566330.51,0.0,0.0,1.0,6,Severe Stress
C1949953744,8,0.0,612.84,-612.84,0.0,0.0,1.0,6,Severe Stress
C1949953744,20,0.0,36577.58,-36577.58,0.0,0.0,0.0,5,High Stress
C1950178421,1,0.0,408577.79,-408577.79,0.0,0.0,1.0,6,Severe Stress
C1950178421,12,0.0,13287.6,-13287.6,0.0,0.0,0.0,5,High Stress
C1954523120,4,0.0,513684.76,-513684.76,0.0,0.0,1.0,6,Severe Stress
C1954523120,19,0.0,40729.04,-40729.04,0.0,0.0,0.0,5,High Stress
C195485105,5,0.0,91043.67,-91043.67,0.0,0.0,0.0,5,High Stress
C195485105,12,0.0,355097.15,-355097.15,0.0,0.0,1.0,6,Severe Stress
C1955921227,9,0.0,12208.5,-12208.5,0.0,0.0,0.0,5,High Stress
C1955921227,13,0.0,1804387.7,-1804387.7,0.0,0.0,1.0,6,Severe Stress
C1956538289,6,0.0,374905.46,-374905.46,0.0,0.0,1.0,6,Severe Stress
C1956538289,8,0.0,64236.0,-64236.0,0.0,0.0,0.0,5,High Stress
C1959217095,8,0.0,955240.95,-955240.95,0.0,0.0,1.0,6,Severe Stress
C1959217095,12,0.0,481584.63,-481584.63,0.0,0.0,1.0,6,Severe Stress
C1959234152,1,0.0,93358.84,-93358.84,0.0,0.0,0.0,5,High Stress
C1959234152,8,0.0,1221085.48,-1221085.48,0.0,0.0,1.0,6,Severe Stress
C196315367,1,0.0,868521.8,-868521.8,0.0,0.0,1.0,6,Severe Stress
C196315367,2,0.0,15141.8,-15141.8,0.0,0.0,0.0,5,High Stress
C1963422110,2,0.0,235239.87,-235239.87,0.0,0.0,1.0,6,Severe Stress
C1963422110,9,0.0,612696.97,-612696.97,0.0,0.0,1.0,6,Severe Stress
C1965997499,2,0.0,787.89,-787.89,0.0,0.0,0.0,5,High Stress
C1965997499,11,0.0,1812543.3,-1812543.3,0.0,0.0,1.0,6,Severe Stress
C196695395,7,0.0,137987.89,-137987.89,0.0,0.0,0.0,5,High Stress
C196695395,10,0.0,281163.81,-281163.81,0.0,0.0,1.0,6,Severe Stress
C1976208114,1,0.0,342781.58,-342781.58,0.0,0.0,0.0,5,High Stress
C1976208114,8,0.0,6228.53,-6228.53,0.0,0.0,0.0,5,High Stress
C1976208114,12,0.0,162120.24,-162120.24,0.0,0.0,1.0,6,Severe Stress
C1978304769,2,0.0,111781.51,-111781.51,0.0,0.0,0.0,5,High Stress
C1978304769,7,0.0,180524.95,-180524.95,0.0,0.0,1.0,6,Severe Stress
C1980711244,5,0.0,789396.41,-789396.41,0.0,0.0,0.0,5,High Stress
C1980711244,10,0.0,304064.65,-304064.65,0.0,0.0,1.0,6,Severe Stress
C198344877,7,0.0,1153444.01,-1153444.01,0.0,0.0,1.0,6,Severe Stress
C198344877,8,0.0,89739.03,-89739.03,0.0,0.0,0.0,5,High Stress
C1985911080,5,0.0,71459.47,-71459.47,0.0,0.0,0.0,5,High Stress
C1985911080,14,0.0,280900.17,-280900.17,0.0,0.0,1.0,6,Severe Stress
C198592212,8,0.0,11061.35,-11061.35,0.0,0.0,0.0,5,High Stress
C198592212,9,0.0,764287.68,-764287.68,0.0,0.0,1.0,6,Severe Stress
C1987962759,6,0.0,452941.54,-452941.54,0.0,0.0,1.0,6,Severe Stress
C1987962759,10,0.0,58524.58,-58524.58,0.0,0.0,0.0,5,High Stress
C1988205387,7,0.0,106949.99,-106949.99,0.0,0.0,0.0,5,High Stress
C1988205387,13,0.0,1057546.67,-1057546.67,0.0,0.0,1.0,6,Severe Stress
C1988597539,6,0.0,79031.41,-79031.41,0.0,0.0,0.0,5,High Stress
C1988597539,11,0.0,2882681.51,-2882681.51,0.0,0.0,1.0,6,Severe Stress
C1990399992,1,0.0,806.91,-806.91,0.0,0.0,0.0,5,High Stress
C1990399992,2,0.0,401290.51,-401290.51,0.0,0.0,1.0,6,Severe Stress
C1991548082,2,0.0,1094598.51,-1094598.51,0.0,0.0,1.0,6,Severe Stress
C1991548082,23,0.0,157415.23,-157415.23,0.0,0.0,0.0,5,High Stress
C1991760030,5,0.0,669832.9,-669832.9,0.0,0.0,1.0,6,Severe Stress
C1991760030,8,0.0,349446.64,-349446.64,0.0,0.0,1.0,6,Severe Stress
C1992448396,7,0.0,784.37,-784.37,0.0,0.0,0.0,5,High Stress
C1992448396,14,0.0,20498.42,-20498.42,0.0,0.0,1.0,6,Severe Stress
C1995120350,11,0.0,100569.81,-100569.81,0.0,0.0,0.0,5,High Stress
C1995120350,12,0.0,1071846.7,-1071846.7,0.0,0.0,1.0,6,Severe Stress
C1998340224,5,0.0,196428.29,-196428.29,0.0,0.0,1.0,6,Severe Stress
C1998340224,10,0.0,2526.61,-2526.61,0.0,0.0,0.0,5,High Stress
C1998580843,12,0.0,1855014.11,-1855014.11,0.0,0.0,1.0,6,Severe Stress
C1998580843,14,0.0,2946.42,-2946.42,0.0,0.0,0.0,5,High Stress
C1998690928,11,0.0,39082.89,-39082.89,0.0,0.0,0.0,5,High Stress
C1998690928,14,0.0,522319.88,-522319.88,0.0,0.0,1.0,6,Severe Stress
C2004363483,9,0.0,272458.3,-272458.3,0.0,0.0,1.0,6,Severe Stress
C2004363483,16,0.0,1028284.82,-1028284.82,0.0,0.0,0.0,5,High Stress
C2005562612,7,0.0,53141.58,-53141.58,0.0,0.0,0.0,5,High Stress
C2005562612,13,0.0,1653965.04,-1653965.04,0.0,0.0,1.0,6,Severe Stress
C2009865645,1,0.0,1443616.16,-1443616.16,0.0,0.0,1.0,6,Severe Stress
C2009865645,6,0.0,58456.98,-58456.98,0.0,0.0,0.0,5,High Stress
C2012867778,1,0.0,606015.28,-606015.28,0.0,0.0,1.0,6,Severe Stress
C2012867778,2,0.0,153282.69,-153282.69,0.0,0.0,0.0,5,High Stress
C2013962070,7,0.0,643180.06,-643180.06,0.0,0.0,1.0,6,Severe Stress
C2013962070,11,0.0,8271.69,-8271.69,0.0,0.0,0.0,5,High Stress
C2014805073,6,0.0,683698.1,-683698.1,0.0,0.0,1.0,6,Severe Stress
C2014805073,8,0.0,1262.29,-1262.29,0.0,0.0,0.0,5,High Stress
C2020264880,8,0.0,91509.35,-91509.35,0.0,0.0,1.0,6,Severe Stress
C2020264880,13,0.0,135219.4,-135219.4,0.0,0.0,0.0,5,High Stress
C202150140,10,0.0,448340.41,-448340.41,0.0,0.0,1.0,6,Severe Stress
C202150140,12,0.0,378089.39,-378089.39,0.0,0.0,0.0,5,High Stress
C2021845836,5,0.0,152058.37,-152058.37,0.0,0.0,0.0,5,High Stress
C2021845836,8,0.0,532832.32,-532832.32,0.0,0.0,1.0,6,Severe Stress
C2022866240,6,0.0,275240.57,-275240.57,0.0,0.0,1.0,6,Severe Stress
C2022866240,10,0.0,322756.13,-322756.13,0.0,0.0,0.0,5,High Stress
C2027562179,1,0.0,2481.89,-2481.89,0.0,0.0,0.0,5,High Stress
C2027562179,12,0.0,1068054.52,-1068054.52,0.0,0.0,1.0,6,Severe Stress
C2027898335,7,0.0,273844.18,-273844.18,0.0,0.0,0.0,5,High Stress
C2027898335,8,0.0,477347.8,-477347.8,0.0,0.0,1.0,6,Severe Stress
C20316935,5,0.0,325624.54,-325624.54,0.0,0.0,1.0,6,Severe Stress
C20316935,19,0.0,1143.08,-1143.08,0.0,0.0,0.0,5,High Stress
C2033950266,7,0.0,483334.09,-483334.09,0.0,0.0,1.0,6,Severe Stress
C2033950266,9,0.0,1647.5,-1647.5,0.0,0.0,0.0,5,High Stress
C2035921217,5,0.0,714453.21,-714453.21,0.0,0.0,1.0,6,Severe Stress
C2035921217,9,0.0,224588.31,-224588.31,0.0,0.0,0.0,5,High Stress
C2037274327,12,0.0,21312.71,-21312.71,0.0,0.0,0.0,5,High Stress
C2037274327,16,0.0,471871.55,-471871.55,0.0,0.0,1.0,6,Severe Stress
C2038973999,1,0.0,16937.38,-16937.38,0.0,0.0,0.0,5,High Stress
C2038973999,19,0.0,1065690.57,-1065690.57,0.0,0.0,1.0,6,Severe Stress
C2041331921,6,0.0,346153.88,-346153.88,0.0,0.0,0.0,5,High Stress
C2041331921,7,0.0,271789.68,-271789.68,0.0,0.0,1.0,6,Severe Stress
C2041919978,12,0.0,901251.79,-901251.79,0.0,0.0,1.0,6,Severe Stress
C2041919978,18,0.0,212631.03,-212631.03,0.0,0.0,0.0,5,High Stress
C2043435588,2,0.0,464966.6,-464966.6,0.0,0.0,1.0,6,Severe Stress
C2043435588,24,0.0,4015.39,-4015.39,0.0,0.0,0.0,5,High Stress
C204428666,1,0.0,894193.26,-894193.26,0.0,0.0,1.0,6,Severe Stress
C204428666,19,0.0,16779.98,-16779.98,0.0,0.0,0.0,5,High Stress
C2046115372,7,0.0,364391.75,-364391.75,0.0,0.0,0.0,5,High Stress
C2046115372,22,0.0,95983.64,-95983.64,0.0,0.0,1.0,6,Severe Stress
C2046823616,5,0.0,39633.07,-39633.07,0.0,0.0,0.0,5,High Stress
C2046823616,8,0.0,654693.16,-654693.16,0.0,0.0,1.0,6,Severe Stress
C2053278656,6,0.0,27805.85,-27805.85,0.0,0.0,0.0,5,High Stress
C2053278656,13,0.0,809602.3,-809602.3,0.0,0.0,1.0,6,Severe Stress
C2053744507,2,0.0,110611.88,-110611.88,0.0,0.0,1.0,6,Severe Stress
C2053744507,5,0.0,12158.3,-12158.3,0.0,0.0,0.0,5,High Stress
C2054218084,6,0.0,819648.16,-819648.16,0.0,0.0,1.0,6,Severe Stress
C2054218084,10,0.0,141291.39,-141291.39,0.0,0.0,0.0,5,High Stress
C2054296545,2,0.0,43792.86,-43792.86,0.0,0.0,0.0,5,High Stress
C2054296545,7,0.0,487001.33,-487001.33,0.0,0.0,1.0,6,Severe Stress
C2055027956,1,0.0,709511.69,-709511.69,0.0,0.0,1.0,6,Severe Stress
C2055027956,12,0.0,865297.33,-865297.33,0.0,0.0,1.0,6,Severe Stress
C2056546616,1,0.0,635258.23,-635258.23,0.0,0.0,1.0,6,Severe Stress
C2056546616,6,0.0,7599.65,-7599.65,0.0,0.0,0.0,5,High Stress
C2061483829,7,0.0,1793.51,-1793.51,0.0,0.0,0.0,5,High Stress
C2061483829,10,0.0,366222.62,-366222.62,0.0,0.0,1.0,6,Severe Stress
C2063296720,2,0.0,721892.32,-721892.32,0.0,0.0,1.0,6,Severe Stress
C2063296720,7,0.0,460740.46,-460740.46,0.0,0.0,0.0,5,High Stress
C2064250760,1,0.0,252428.19,-252428.19,0.0,0.0,1.0,6,Severe Stress
C2064250760,11,0.0,418146.78,-418146.78,0.0,0.0,0.0,5,High Stress
C2067818060,1,0.0,5926.43,-5926.43,0.0,0.0,0.0,5,High Stress
C2067818060,18,0.0,205908.74,-205908.74,0.0,0.0,1.0,6,Severe Stress
C2070334046,11,0.0,64531.03,-64531.03,0.0,0.0,0.0,5,High Stress
C2070334046,12,0.0,254548.28,-254548.28,0.0,0.0,1.0,6,Severe Stress
C2072504322,11,0.0,4868.24,-4868.24,0.0,0.0,0.0,5,High Stress
C2072504322,13,0.0,59226.63,-59226.63,0.0,0.0,1.0,6,Severe Stress
C2075832182,5,0.0,125715.56,-125715.56,0.0,0.0,1.0,6,Severe Stress
C2075832182,8,0.0,4820.14,-4820.14,0.0,0.0,0.0,5,High Stress
C2076333612,9,0.0,177863.54,-177863.54,0.0,0.0,1.0,6,Severe Stress
C2076333612,10,0.0,3790.56,-3790.56,0.0,0.0,0.0,5,High Stress
C2076561122,12,0.0,1497259.53,-1497259.53,0.0,0.0,1.0,6,Severe Stress
C2076561122,14,0.0,576733.48,-576733.48,0.0,0.0,1.0,6,Severe Stress
C2078567682,7,0.0,8128.02,-8128.02,0.0,0.0,0.0,5,High Stress
C2078567682,10,0.0,220497.78,-220497.78,0.0,0.0,1.0,6,Severe Stress
C2080594594,6,0.0,106704.88,-106704.88,0.0,0.0,1.0,6,Severe Stress
