nameOrig,avg_stress,max_stress,stressed_months
C1007385173,6.0,6,1
C1007388570,6.0,6,1
C100738983,6.0,6,1
C1007398976,6.0,6,1
C1007405389,6.0,6,1
C1007408240,6.0,6,1
C1007411654,6.0,6,1
C100741518,6.0,6,1
C1007418167,6.0,6,1
C1007433353,6.0,6,1
C1007433592,6.0,6,1
C1007434755,6.0,6,1
C10074374,6.0,6,1
C1007439614,6.0,6,1
C1007454865,6.0,6,1
C1007455184,6.0,6,1
C1007455543,6.0,6,1
C1007458473,6.0,6,1
C1007462204,6.0,6,1
C100746246,6.0,6,1
C1007468188,6.0,6,1
C100746956,6.0,6,1
C1007471097,6.0,6,1
C1007471567,6.0,6,1
C1007474827,6.0,6,1
C1007480207,6.0,6,1
C1007483763,6.0,6,1
C1007486294,6.0,6,1
C1007486459,6.0,6,1
C1007491910,6.0,6,1
C1007493514,6.0,6,1
C1007500863,6.0,6,1
C100750309,6.0,6,1
C1007517777,6.0,6,1
C1007519310,6.0,6,1
C1007520591,6.0,6,1
C1007525393,6.0,6,1
C1007525602,6.0,6,1
C1007526548,6.0,6,1
C100752685,6.0,6,1
C1007534628,6.0,6,1
C1007537409,6.0,6,1
C1007539994,6.0,6,1
C100754024,6.0,6,1
C1007543720,6.0,6,1
C1007545185,6.0,6,1
C1007546058,6.0,6,1
C1007546586,6.0,6,1
C10075488,6.0,6,1
C1007550632,6.0,6,1
C1007551655,6.0,6,1
C1007552029,6.0,6,1
C1007553522,6.0,6,1
C1007558292,6.0,6,1
C1007563395,6.0,6,1
C1007567561,6.0,6,1
C100757025,6.0,6,1
C1007573257,6.0,6,1
C1007579203,6.0,6,1
C1007581782,6.0,6,1
C1007585605,6.0,6,1
C1007593897,6.0,6,1
C1007594531,6.0,6,1
C1007594924,6.0,6,1
C1007595120,6.0,6,1
C1007605335,6.0,6,1
C1007606012,6.0,6,1
C10076118,6.0,6,1
C1007619728,6.0,6,1
C1007623444,6.0,6,1
C1007636287,6.0,6,1
C100764725,6.0,6,1
C1007648069,6.0,6,1
C1007650012,6.0,6,1
C1007653088,6.0,6,1
C1007654036,6.0,6,1
C1007657969,6.0,6,1
C1007661684,6.0,6,1
C1007666582,6.0,6,1
C1007667897,6.0,6,1
C100767139,6.0,6,1
C1007675557,6.0,6,1
C1007676184,6.0,6,1
C1007676211,6.0,6,1
C1007678723,6.0,6,1
C1007679726,6.0,6,1
C1007684503,6.0,6,1
C100769881,6.0,6,1
C1007707372,6.0,6,1
C1007709597,6.0,6,1
C1007710554,6.0,6,1
C1007711814,6.0,6,1
C1007713003,6.0,6,1
C1007714612,6.0,6,1
C100772700,6.0,6,1
C1007730342,6.0,6,1
C1007732462,6.0,6,1
C1007732814,6.0,6,1
C1007734075,6.0,6,1
C1007739337,6.0,6,1
C1007741945,6.0,6,1
C1007742197,6.0,6,1
C1007744946,6.0,6,1
C1007748918,6.0,6,1
C1007750330,6.0,6,1
C100775715,6.0,6,1
C1007761647,6.0,6,1
C1007767727,6.0,6,1
C1007771847,6.0,6,1
C1007774982,6.0,6,1
C1007791267,6.0,6,1
C1007798510,6.0,6,1
C1007803172,6.0,6,1
C1007805254,6.0,6,1
C1007807049,6.0,6,1
C1007807750,6.0,6,1
C1007811396,6.0,6,1
C1007812215,6.0,6,1
C1007817994,6.0,6,1
C1007818858,6.0,6,1
C1007826390,6.0,6,1
C1007828614,6.0,6,1
C1007831627,6.0,6,1
C1007841851,6.0,6,1
C1007846980,6.0,6,1
C1007857412,6.0,6,1
C1007859119,6.0,6,1
C1007860270,6.0,6,1
C1007861221,6.0,6,1
C1007869247,6.0,6,1
C1007875354,6.0,6,1
C100787537,6.0,6,1
C1007876313,6.0,6,1
C1007890289,6.0,6,1
C1007890793,6.0,6,1
C1007893992,6.0,6,1
C100789558,6.0,6,1
C1007897404,6.0,6,1
C1007903919,6.0,6,1
C1007904670,6.0,6,1
C1007905399,6.0,6,1
C1007909578,6.0,6,1
C1007910027,6.0,6,1
C1007916348,6.0,6,1
C100791721,6.0,6,1
C10079180,6.0,6,1
C1007924443,6.0,6,1
C1007930363,6.0,6,1
C1007931404,6.0,6,1
C1007933375,6.0,6,1
C100793704,6.0,6,1
C1007944639,6.0,6,1
C1007956949,6.0,6,1
C1007957549,6.0,6,1
C1007975895,6.0,6,1
C1007987149,6.0,6,1
C100798833,6.0,6,1
C1007990431,6.0,6,1
C1007996083,6.0,6,1
C100799947,6.0,6,1
C100800013,6.0,6,1
C1008003159,6.0,6,1
C1008004161,6.0,6,1
C1008013985,6.0,6,1
C1008025002,6.0,6,1
C1008025766,6.0,6,1
C1008028088,6.0,6,1
C1008033826,6.0,6,1
C1008035003,6.0,6,1
C1008036274,6.0,6,1
C1008036303,6.0,6,1
C1008036469,6.0,6,1
C1008038799,6.0,6,1
C1008038842,6.0,6,1
C1008039930,6.0,6,1
C1008040846,6.0,6,1
C1008040910,6.0,6,1
C1008041105,6.0,6,1
C100804204,6.0,6,1
C1008048959,6.0,6,1
C1008063280,6.0,6,1
C1008065560,6.0,6,1
C1008070633,6.0,6,1
C1008075230,6.0,6,1
C1008079535,6.0,6,1
C100808229,6.0,6,1
C1008088261,6.0,6,1
C1008093101,6.0,6,1
C1008108857,6.0,6,1
C1008116263,6.0,6,1
C1008120012,6.0,6,1
C1008125517,6.0,6,1
C1008128874,6.0,6,1
C1008129833,6.0,6,1
C1008131569,6.0,6,1
C1008132020,6.0,6,1
C1008133390,6.0,6,1
C1008133531,6.0,6,1
C100814355,6.0,6,1
C1008155458,6.0,6,1
C1008155651,6.0,6,1
C1008156074,6.0,6,1
C100815903,6.0,6,1
C1008163125,6.0,6,1
C1008164943,6.0,6,1
C1008167416,6.0,6,1
C1008167657,6.0,6,1
C1008168401,6.0,6,1
C1008172241,6.0,6,1
C1008175213,6.0,6,1
C1008180180,6.0,6,1
C1008183524,6.0,6,1
C1008183826,6.0,6,1
C1008187302,6.0,6,1
C1008199194,6.0,6,1
C1008207429,6.0,6,1
C1008211183,6.0,6,1
C100821236,6.0,6,1
C1008214119,6.0,6,1
C1008214815,6.0,6,1
C1008215414,6.0,6,1
C1008226429,6.0,6,1
C1008233409,6.0,6,1
C1008234241,6.0,6,1
C1008246127,6.0,6,1
C1008255864,6.0,6,1
C1008258607,6.0,6,1
C1008261816,6.0,6,1
C1008264974,6.0,6,1
C1008265967,6.0,6,1
C1008265986,6.0,6,1
C1008267658,6.0,6,1
C1008271565,6.0,6,1
C1008272761,6.0,6,1
C1008274424,6.0,6,1
C1008276549,6.0,6,1
C100827759,6.0,6,1
C1008282039,6.0,6,1
C1008285328,6.0,6,1
C1008290600,6.0,6,1
C1008293549,6.0,6,1
C1008297410,6.0,6,1
C1008300620,6.0,6,1
C1008300811,6.0,6,1
C1008303693,6.0,6,1
C1008303790,6.0,6,1
C1008306120,6.0,6,1
C100830757,6.0,6,1
C1008309954,6.0,6,1
C1008311037,6.0,6,1
C1008319792,6.0,6,1
C1008321828,6.0,6,1
C1008328616,6.0,6,1
C1008341108,6.0,6,1
C1008342479,6.0,6,1
C1008345188,6.0,6,1
C1008349714,6.0,6,1
C1008356274,6.0,6,1
C1008357244,6.0,6,1
C100836015,6.0,6,1
C1008363363,6.0,6,1
C1008365623,6.0,6,1
C1008365727,6.0,6,1
C1008374956,6.0,6,1
C1008379322,6.0,6,1
C1008382627,6.0,6,1
C1008387036,6.0,6,1
C1008388034,6.0,6,1
C1008392045,6.0,6,1
C1008392765,6.0,6,1
C1008398912,6.0,6,1
C1008405229,6.0,6,1
C1008411507,6.0,6,1
C1008419646,6.0,6,1
C1008421620,6.0,6,1
C1008422517,6.0,6,1
C1008427746,6.0,6,1
C1008445811,6.0,6,1
C1008447107,6.0,6,1
C1008457718,6.0,6,1
C1008458387,6.0,6,1
C1008461720,6.0,6,1
C1008466424,6.0,6,1
C1008469116,6.0,6,1
C1008469841,6.0,6,1
C1008471939,6.0,6,1
C1008475812,6.0,6,1
C1008476235,6.0,6,1
C1008478616,6.0,6,1
C1008482983,6.0,6,1
C1008490092,6.0,6,1
C1008510354,6.0,6,1
C1008519788,6.0,6,1
C1008526890,6.0,6,1
C1008527073,6.0,6,1
C1008527521,6.0,6,1
C1008534341,6.0,6,1
C1008541920,6.0,6,1
C100855186,6.0,6,1
C1008552882,6.0,6,1
C1008563865,6.0,6,1
C1008564107,6.0,6,1
C1008575771,6.0,6,1
C1008577127,6.0,6,1
C1008577919,6.0,6,1
C1008578398,6.0,6,1
C1008579696,6.0,6,1
C1008581165,6.0,6,1
C1008592396,6.0,6,1
C1008592535,6.0,6,1
C1008592666,6.0,6,1
C1008598346,6.0,6,1
C1008605753,6.0,6,1
C100860594,6.0,6,1
C1008614622,6.0,6,1
C1008615724,6.0,6,1
C1008627827,6.0,6,1
C1008629104,6.0,6,1
C1008642083,6.0,6,1
C1008642149,6.0,6,1
C1008642271,6.0,6,1
C1008646119,6.0,6,1
C1008650377,6.0,6,1
C1008651346,6.0,6,1
C1008654279,6.0,6,1
C1008654445,6.0,6,1
C1008660464,6.0,6,1
C1008664536,6.0,6,1
C1008665135,6.0,6,1
C1008665317,6.0,6,1
C1008666538,6.0,6,1
C1008669495,6.0,6,1
C1008671834,6.0,6,1
C1008685813,6.0,6,1
C1008686078,6.0,6,1
C1008687801,6.0,6,1
C1008700043,6.0,6,1
C1008702929,6.0,6,1
C1008704876,6.0,6,1
C100870680,6.0,6,1
C1008707395,6.0,6,1
C1008711240,6.0,6,1
C1008714417,6.0,6,1
C1008714857,6.0,6,1
C1008719059,6.0,6,1
C1008724198,6.0,6,1
C1008726868,6.0,6,1
C1008732552,6.0,6,1
C1008738819,6.0,6,1
C1008745101,6.0,6,1
C1008745186,6.0,6,1
C1008745370,6.0,6,1
C100874709,6.0,6,1
C1008757560,6.0,6,1
C1008757853,6.0,6,1
C1008758337,6.0,6,1
C1008759360,6.0,6,1
C1008760819,6.0,6,1
C100876135,6.0,6,1
C1008761900,6.0,6,1
C1008762510,6.0,6,1
C1008765928,6.0,6,1
C1008771870,6.0,6,1
C100877250,6.0,6,1
C1008790240,6.0,6,1
C1008793038,6.0,6,1
C1008798196,6.0,6,1
C100879881,6.0,6,1
C1008806451,6.0,6,1
C1008808367,6.0,6,1
C1008809951,6.0,6,1
C1008811585,6.0,6,1
C1008813867,6.0,6,1
C1008816548,6.0,6,1
C1008817077,6.0,6,1
C1008819121,6.0,6,1
C100882226,6.0,6,1
C1008826999,6.0,6,1
C1008830179,6.0,6,1
C1008831552,6.0,6,1
C1008835938,6.0,6,1
C1008844599,6.0,6,1
C1008845753,6.0,6,1
C1008849485,6.0,6,1
C1008852324,6.0,6,1
C1008866578,6.0,6,1
C1008872577,6.0,6,1
C1008877177,6.0,6,1
C1008877586,6.0,6,1
C1008880025,6.0,6,1
C1008881055,6.0,6,1
C1008883455,6.0,6,1
C1008886565,6.0,6,1
C10088905,6.0,6,1
C1008892859,6.0,6,1
C1008893273,6.0,6,1
C1008893605,6.0,6,1
C1008894239,6.0,6,1
C1008895199,6.0,6,1
C1008903248,6.0,6,1
C1008904079,6.0,6,1
C1008918724,6.0,6,1
C1008919530,6.0,6,1
C100893137,6.0,6,1
C1008934843,6.0,6,1
C1008938251,6.0,6,1
C100894001,6.0,6,1
C1008947128,6.0,6,1
C1008947638,6.0,6,1
C1008949871,6.0,6,1
C1008951512,6.0,6,1
C1008952032,6.0,6,1
C1008960054,6.0,6,1
C1008966698,6.0,6,1
C100896820,6.0,6,1
C100896884,6.0,6,1
C1008971981,6.0,6,1
C1008972502,6.0,6,1
C100897306,6.0,6,1
C1008975106,6.0,6,1
C1008978190,6.0,6,1
C1008982058,6.0,6,1
C1009005579,6.0,6,1
C1009010181,6.0,6,1
C1009013224,6.0,6,1
C1009013395,6.0,6,1
C1009013731,6.0,6,1
C1009015217,6.0,6,1
C1009023473,6.0,6,1
C1009023512,6.0,6,1
C10090353,6.0,6,1
C1009037672,6.0,6,1
C1009039618,6.0,6,1
C1009041289,6.0,6,1
C1009041605,6.0,6,1
C1009051538,6.0,6,1
C1009061891,6.0,6,1
C1009063030,6.0,6,1
C1009066633,6.0,6,1
C1009066941,6.0,6,1
C1009075076,6.0,6,1
C1009075300,6.0,6,1
C1009075749,6.0,6,1
C100907761,6.0,6,1
C1009078305,6.0,6,1
C1009088871,6.0,6,1
C1009093247,6.0,6,1
C100909442,6.0,6,1
C1009104790,6.0,6,1
C1009106758,6.0,6,1
C1009117777,6.0,6,1
C1009120452,6.0,6,1
C100912159,6.0,6,1
C1009122003,6.0,6,1
C1009127021,6.0,6,1
C1009130689,6.0,6,1
C100913447,6.0,6,1
C1009136406,6.0,6,1
C1009137397,6.0,6,1
C1009139204,6.0,6,1
C1009141917,6.0,6,1
C100914194,6.0,6,1
C100915781,6.0,6,1
C1009157811,6.0,6,1
C1009158679,6.0,6,1
C1009158832,6.0,6,1
C1009158842,6.0,6,1
C1009164061,6.0,6,1
C1009166113,6.0,6,1
C1009167291,6.0,6,1
C1009169218,6.0,6,1
C1009175400,6.0,6,1
C1009176309,6.0,6,1
C1009177179,6.0,6,1
C1009182552,6.0,6,1
C1009185343,6.0,6,1
C1009185911,6.0,6,1
C1009191086,6.0,6,1
C1009198846,6.0,6,1
C1009203356,6.0,6,1
C1009210885,6.0,6,1
C100921210,6.0,6,1
C1009212265,6.0,6,1
C1009215265,6.0,6,1
C1009216476,6.0,6,1
C1009218508,6.0,6,1
C1009225672,6.0,6,1
C1009226243,6.0,6,1
C1009230777,6.0,6,1
C1009233099,6.0,6,1
C1009233529,6.0,6,1
C1009233877,6.0,6,1
C1009238637,6.0,6,1
C1009241761,6.0,6,1
C1009245317,6.0,6,1
C1009245870,6.0,6,1
C100924759,6.0,6,1
C1009250826,6.0,6,1
C1009256905,6.0,6,1
C1009259800,6.0,6,1
C1009265576,6.0,6,1
C1009273184,6.0,6,1
C1009282267,6.0,6,1
C1009287182,6.0,6,1
C1009288471,6.0,6,1
C100930042,6.0,6,1
C1009309293,6.0,6,1
C100931890,6.0,6,1
C1009319747,6.0,6,1
C1009324939,6.0,6,1
C100932872,6.0,6,1
C1009330086,6.0,6,1
C1009339669,6.0,6,1
C1009343137,6.0,6,1
C1009345277,6.0,6,1
C1009353830,6.0,6,1
C1009357712,6.0,6,1
C1009361284,6.0,6,1
C1009367077,6.0,6,1
C1009368722,6.0,6,1
C1009375589,6.0,6,1
C1009377922,6.0,6,1
C1009380110,6.0,6,1
C1009384015,6.0,6,1
C1009384074,6.0,6,1
C1009388194,6.0,6,1
C10093988,6.0,6,1
C1009406632,6.0,6,1
C1009409727,6.0,6,1
C1009413355,6.0,6,1
C1009413425,6.0,6,1
C1009418638,6.0,6,1
C1009420555,6.0,6,1
C1009422182,6.0,6,1
C1009425852,6.0,6,1
C1009426759,6.0,6,1
C1009431206,6.0,6,1
C1009439069,6.0,6,1
C1009441775,6.0,6,1
C1009445217,6.0,6,1
C1009446466,6.0,6,1
C1009449308,6.0,6,1
C1009450816,6.0,6,1
C1009460303,6.0,6,1
C1009468686,6.0,6,1
C1009471422,6.0,6,1
C1009473696,6.0,6,1
C1009475110,6.0,6,1
C1009477811,6.0,6,1
C100947865,6.0,6,1
C1009482000,6.0,6,1
C1009489680,6.0,6,1
C1009489681,6.0,6,1
C1009490910,6.0,6,1
C100949250,6.0,6,1
C1009494960,6.0,6,1
C1009504792,6.0,6,1
C1009506316,6.0,6,1
C1009510214,6.0,6,1
C1009518318,6.0,6,1
C1009519503,6.0,6,1
C1009527420,6.0,6,1
C1009531001,6.0,6,1
C1009536596,6.0,6,1
C1009537191,6.0,6,1
C1009545455,6.0,6,1
C1009545936,6.0,6,1
C1009547286,6.0,6,1
C100954853,6.0,6,1
C1009549700,6.0,6,1
C1009556203,6.0,6,1
C100955975,6.0,6,1
C1009569357,6.0,6,1
C1009577204,6.0,6,1
C100958181,6.0,6,1
C100959486,6.0,6,1
C1009597530,6.0,6,1
C1009598044,6.0,6,1
C100959824,6.0,6,1
C1009602130,6.0,6,1
C1009604064,6.0,6,1
C1009606323,6.0,6,1
C1009608218,6.0,6,1
C1009608334,6.0,6,1
C1009611058,6.0,6,1
C1009611339,6.0,6,1
C1009612580,6.0,6,1
C1009612859,6.0,6,1
C1009614433,6.0,6,1
C1009614778,6.0,6,1
C1009619190,6.0,6,1
C1009628666,6.0,6,1
C1009629357,6.0,6,1
C1009635728,6.0,6,1
C1009643454,6.0,6,1
C1009643532,6.0,6,1
C1009643755,6.0,6,1
C1009644617,6.0,6,1
C1009649237,6.0,6,1
C1009650152,6.0,6,1
C1009651210,6.0,6,1
C1009652563,6.0,6,1
C1009657702,6.0,6,1
C1009660202,6.0,6,1
C10096615,6.0,6,1
C1009661730,6.0,6,1
C1009661775,6.0,6,1
C1009663185,6.0,6,1
C1009663808,6.0,6,1
C1009664299,6.0,6,1
C1009665148,6.0,6,1
C1009667386,6.0,6,1
C1009671342,6.0,6,1
C1009672222,6.0,6,1
C1009674229,6.0,6,1
C1009681241,6.0,6,1
C1009685899,6.0,6,1
C1009694325,6.0,6,1
C1009698365,6.0,6,1
C1009698892,6.0,6,1
C1009713541,6.0,6,1
C1009718569,6.0,6,1
C1009720074,6.0,6,1
C1009726304,6.0,6,1
C1009726407,6.0,6,1
C1009727090,6.0,6,1
C1009731970,6.0,6,1
C1009739746,6.0,6,1
C1009740899,6.0,6,1
C1009747316,6.0,6,1
C1009750396,6.0,6,1
C1009753496,6.0,6,1
C1009753712,6.0,6,1
C1009755650,6.0,6,1
C1009759441,6.0,6,1
C1009762447,6.0,6,1
C1009762796,6.0,6,1
C1009769240,6.0,6,1
C1009774212,6.0,6,1
C1009774646,6.0,6,1
C1009776795,6.0,6,1
C1009784681,6.0,6,1
C1009784881,6.0,6,1
C1009787712,6.0,6,1
C1009788706,6.0,6,1
C1009793563,6.0,6,1
C1009795687,6.0,6,1
C1009797369,6.0,6,1
C1009804602,6.0,6,1
C1009807032,6.0,6,1
C1009810580,6.0,6,1
C1009815111,6.0,6,1
C1009818003,6.0,6,1
C1009822150,6.0,6,1
C1009837119,6.0,6,1
C1009844326,6.0,6,1
C1009844716,6.0,6,1
C100984998,6.0,6,1
C1009850189,6.0,6,1
C100985205,6.0,6,1
C1009863010,6.0,6,1
C1009864847,6.0,6,1
C1009870798,6.0,6,1
C100987686,6.0,6,1
C1009877000,6.0,6,1
C1009879509,6.0,6,1
C1009880748,6.0,6,1
C1009882455,6.0,6,1
C1009885872,6.0,6,1
C1009896398,6.0,6,1
C1009900344,6.0,6,1
C100990246,6.0,6,1
C1009906977,6.0,6,1
C1009910171,6.0,6,1
C1009911177,6.0,6,1
C1009912114,6.0,6,1
C1009920876,6.0,6,1
C1009926647,6.0,6,1
C1009931535,6.0,6,1
C1009933345,6.0,6,1
C100993672,6.0,6,1
C1009937284,6.0,6,1
C1009943040,6.0,6,1
C1009943433,6.0,6,1
C1009943998,6.0,6,1
C1009949349,6.0,6,1
C1009952788,6.0,6,1
C1009953253,6.0,6,1
C100995795,6.0,6,1
C1009961607,6.0,6,1
C1009969546,6.0,6,1
C1009970878,6.0,6,1
C1009977501,6.0,6,1
C100998327,6.0,6,1
C1009983757,6.0,6,1
C1009987242,6.0,6,1
C1009988520,6.0,6,1
C1009991111,6.0,6,1
C1009997893,6.0,6,1
C1009999294,6.0,6,1
C1010001825,6.0,6,1
C1010007223,6.0,6,1
C1010008130,6.0,6,1
C101000892,6.0,6,1
C1010010190,6.0,6,1
C101001051,6.0,6,1
C1010025930,6.0,6,1
C1010042779,6.0,6,1
C1010046598,6.0,6,1
C1010047572,6.0,6,1
C101005636,6.0,6,1
C1010062404,6.0,6,1
C101006342,6.0,6,1
C1010063532,6.0,6,1
C1010064490,6.0,6,1
C1010069424,6.0,6,1
C1010073410,6.0,6,1
C1010079047,6.0,6,1
C1010082725,6.0,6,1
C1010102469,6.0,6,1
C1010103061,6.0,6,1
C1010105438,6.0,6,1
C1010106182,6.0,6,1
C1010107491,6.0,6,1
C1010111915,6.0,6,1
C1010117106,6.0,6,1
C1010122139,6.0,6,1
C1010126174,6.0,6,1
C1010147976,6.0,6,1
C1010149491,6.0,6,1
C1010152274,6.0,6,1
C1010152292,6.0,6,1
C1010153494,6.0,6,1
C1010154454,6.0,6,1
C1010155007,6.0,6,1
C1010156983,6.0,6,1
C1010158790,6.0,6,1
C1010159370,6.0,6,1
C1010163722,6.0,6,1
C1010176225,6.0,6,1
C1010185431,6.0,6,1
C1010189538,6.0,6,1
C1010190328,6.0,6,1
C1010192265,6.0,6,1
C1010194964,6.0,6,1
C101019765,6.0,6,1
C1010197857,6.0,6,1
C101020527,6.0,6,1
C101020913,6.0,6,1
C1010212827,6.0,6,1
C1010213107,6.0,6,1
C1010217443,6.0,6,1
C1010222217,6.0,6,1
C1010223960,6.0,6,1
C1010224976,6.0,6,1
C1010226942,6.0,6,1
C1010235635,6.0,6,1
C1010236005,6.0,6,1
C1010239013,6.0,6,1
C1010250500,6.0,6,1
C101025120,6.0,6,1
C1010252358,6.0,6,1
C101025847,6.0,6,1
C1010258565,6.0,6,1
C1010260268,6.0,6,1
C1010260334,6.0,6,1
C1010266974,6.0,6,1
C1010267220,6.0,6,1
C1010278781,6.0,6,1
C101028,6.0,6,1
C1010283008,6.0,6,1
C1010287489,6.0,6,1
C1010292850,6.0,6,1
C1010294446,6.0,6,1
C1010295665,6.0,6,1
C1010300288,6.0,6,1
C1010300463,6.0,6,1
C1010300656,6.0,6,1
C1010303620,6.0,6,1
C1010306685,6.0,6,1
C1010307316,6.0,6,1
C1010317585,6.0,6,1
C1010317844,6.0,6,1
C1010318282,6.0,6,1
C1010322716,6.0,6,1
C1010328040,6.0,6,1
C1010340561,6.0,6,1
C1010341029,6.0,6,1
C1010341713,6.0,6,1
C1010341979,6.0,6,1
C1010355163,6.0,6,1
C1010355313,6.0,6,1
C1010357944,6.0,6,1
C1010359021,6.0,6,1
C101035990,6.0,6,1
C1010360432,6.0,6,1
C1010370194,6.0,6,1
C1010375942,6.0,6,1
C1010381955,6.0,6,1
C1010386637,6.0,6,1
C1010386901,6.0,6,1
C1010390506,6.0,6,1
C1010393810,6.0,6,1
C1010394889,6.0,6,1
C1010397592,6.0,6,1
C1010398618,6.0,6,1
C1010408883,6.0,6,1
C1010415287,6.0,6,1
C1010416300,6.0,6,1
C1010417003,6.0,6,1
C1010419513,6.0,6,1
C1010423187,6.0,6,1
C101042424,6.0,6,1
C1010424381,6.0,6,1
C1010425875,6.0,6,1
C1010426267,6.0,6,1
C1010429627,6.0,6,1
C1010434855,6.0,6,1
C1010434867,6.0,6,1
C1010445234,6.0,6,1
C1010446725,6.0,6,1
C1010447455,6.0,6,1
C1010451515,6.0,6,1
C1010457104,6.0,6,1
C1010457127,6.0,6,1
C1010463624,6.0,6,1
C1010464617,6.0,6,1
C10104649,6.0,6,1
C1010478055,6.0,6,1
C1010478671,6.0,6,1
C1010484201,6.0,6,1
C1010486777,6.0,6,1
C1010502338,6.0,6,1
C1010503471,6.0,6,1
C1010505262,6.0,6,1
C1010506360,6.0,6,1
C1010507124,6.0,6,1
C1010508641,6.0,6,1
C1010509091,6.0,6,1
C1010509606,6.0,6,1
C1010517092,6.0,6,1
C1010518479,6.0,6,1
C1010521315,6.0,6,1
C1010521568,6.0,6,1
C1010534963,6.0,6,1
C1010536295,6.0,6,1
C1010538147,6.0,6,1
C1010540964,6.0,6,1
C1010550637,6.0,6,1
C1010555901,6.0,6,1
C1010557312,6.0,6,1
C1010559031,6.0,6,1
C1010562245,6.0,6,1
C1010564354,6.0,6,1
C101056763,6.0,6,1
C1010570198,6.0,6,1
C1010575325,6.0,6,1
C1010575771,6.0,6,1
C1010579779,6.0,6,1
C1010580257,6.0,6,1
C1010581082,6.0,6,1
C1010586037,6.0,6,1
C1010588745,6.0,6,1
C1010589568,6.0,6,1
C1010589935,6.0,6,1
C1010592007,6.0,6,1
C1010599219,6.0,6,1
C1010605349,6.0,6,1
C1010606308,6.0,6,1
C1010616691,6.0,6,1
C1010623814,6.0,6,1
C1010624084,6.0,6,1
C1010626348,6.0,6,1
C1010628731,6.0,6,1
C1010632928,6.0,6,1
C1010634281,6.0,6,1
C1010640246,6.0,6,1
C1010645532,6.0,6,1
C101064909,6.0,6,1
C1010657769,6.0,6,1
C1010661462,6.0,6,1
C1010662108,6.0,6,1
C1010662618,6.0,6,1
C1010665715,6.0,6,1
C1010675050,6.0,6,1
C1010677871,6.0,6,1
C1010679290,6.0,6,1
C1010683911,6.0,6,1
C1010686130,6.0,6,1
C1010690185,6.0,6,1
C1010696292,6.0,6,1
C101069690,6.0,6,1
C1010698734,6.0,6,1
C1010700046,6.0,6,1
C1010702323,6.0,6,1
C1010703924,6.0,6,1
C1010707185,6.0,6,1
C1010713135,6.0,6,1
C1010713986,6.0,6,1
C1010718044,6.0,6,1
C1010718095,6.0,6,1
C1010718829,6.0,6,1
C1010722096,6.0,6,1
C1010725539,6.0,6,1
C1010726040,6.0,6,1
C1010727687,6.0,6,1
C1010729643,6.0,6,1
C1010732024,6.0,6,1
C1010733873,6.0,6,1
C1010736304,6.0,6,1
C1010739194,6.0,6,1
C1010743061,6.0,6,1
C1010743808,6.0,6,1
C1010747056,6.0,6,1
C101075267,6.0,6,1
C1010754052,6.0,6,1
C1010755972,6.0,6,1
C1010758569,6.0,6,1
C1010759205,6.0,6,1
C1010761733,6.0,6,1
C1010768947,6.0,6,1
C1010777519,6.0,6,1
C1010780879,6.0,6,1
C1010782321,6.0,6,1
C1010786153,6.0,6,1
C1010787848,6.0,6,1
C1010788930,6.0,6,1
C1010790208,6.0,6,1
C101079686,6.0,6,1
C1010799672,6.0,6,1
C1010809251,6.0,6,1
C1010810168,6.0,6,1
C1010812218,6.0,6,1
C1010816054,6.0,6,1
C1010823542,6.0,6,1
C1010826195,6.0,6,1
C1010826353,6.0,6,1
C1010828055,6.0,6,1
C1010829333,6.0,6,1
C1010838670,6.0,6,1
C1010840780,6.0,6,1
C1010850138,6.0,6,1
C1010851765,6.0,6,1
C1010853540,6.0,6,1
C1010865901,6.0,6,1
C1010867923,6.0,6,1
C1010868181,6.0,6,1
C1010874180,6.0,6,1
C1010876372,6.0,6,1
C1010877122,6.0,6,1
C1010879312,6.0,6,1
C1010887826,6.0,6,1
C101088855,6.0,6,1
C1010889454,6.0,6,1
C1010892225,6.0,6,1
C1010892916,6.0,6,1
C1010902302,6.0,6,1
C101090559,6.0,6,1
C1010908374,6.0,6,1
C1010914042,6.0,6,1
C1010914191,6.0,6,1
C1010915749,6.0,6,1
C1010915799,6.0,6,1
C1010917201,6.0,6,1
C1010919405,6.0,6,1
C1010923661,6.0,6,1
C1010925421,6.0,6,1
C1010926370,6.0,6,1
C1010927191,6.0,6,1
C1010930559,6.0,6,1
C1010933467,6.0,6,1
C1010936104,6.0,6,1
C1010938239,6.0,6,1
C1010942115,6.0,6,1
C1010944198,6.0,6,1
C101094812,6.0,6,1
C1010949842,6.0,6,1
C1010957091,6.0,6,1
C1010964465,6.0,6,1
C1010967719,6.0,6,1
C1010975868,6.0,6,1
C1010977079,6.0,6,1
C101097940,6.0,6,1
C1010980950,6.0,6,1
C1010981951,6.0,6,1
C1010997256,6.0,6,1
C1010998703,6.0,6,1
C1011000853,6.0,6,1
C1011003931,6.0,6,1
C1011005065,6.0,6,1
C1011013771,6.0,6,1
C101101602,6.0,6,1
C1011020425,6.0,6,1
C1011022143,6.0,6,1
C1011023374,6.0,6,1
C1011028018,6.0,6,1
C10110298,6.0,6,1
C1011032106,6.0,6,1
C1011033097,6.0,6,1
C101103326,6.0,6,1
C1011040945,6.0,6,1
C1011048741,6.0,6,1
C1011049635,6.0,6,1
C1011051635,6.0,6,1
C1011055575,6.0,6,1
